bauxite_tonnage,excavator_bucket_m3,dumper_bucket_m3,fill_factor_excavator,fill_factor_dumper,working_days,shifts_per_day,hours_per_shift,total_hours_per_year,haul_distance_km,loaded_speed_kmph,empty_speed_kmph,trip_time_min,eff_machine_excavator,eff_machine_dumper,eff_human,eff_condition,excavators_bauxite,dumpers_bauxite
3599223,2.315615623,16.23000453,0.559614289,0.82454587,310,2,6,3720,3.773868454,21.92775608,34.99689879,21.79634016,0.870148926,0.866028868,0.709557029,0.840790899,6.991610086,25.41715907
5241101,6.154240659,87.92591536,0.695689047,0.944346607,301,3,7,6321,2.251165709,16.87349842,19.2716111,20.01360902,0.77206815,0.784064922,0.715936187,0.938674551,1.814419275,3.160757655
7334992,6.428247083,67.36941804,0.737162785,0.695833271,278,2,8,4448,2.494452161,23.72895624,30.75558127,16.173703,0.974643064,0.737683811,0.825534037,0.803368572,2.617092249,9.691143455
8356274,3.939350511,30.66816466,0.532417109,0.881326279,278,2,6,3336,2.411502157,21.63695587,25.03839639,17.46590577,0.828232576,0.887993105,0.918278003,0.903795,8.445962064,18.30283149
8913831,8.793057984,89.34966867,0.585280189,0.568116826,308,3,8,7392,1.680702302,37.87841955,38.69737804,10.26817489,0.889120278,0.790367724,0.705571216,0.966592801,1.878405271,3.771119045
7014676,3.873555405,59.30775908,0.586049926,0.652715846,296,2,8,4736,1.501587564,10.85372176,35.17419771,15.86226449,0.796438743,0.74788898,0.76155485,0.936565553,5.583356204,9.48129567
8900182,2.949245626,63.48292266,0.953177106,0.89203089,318,3,8,7632,3.036836273,31.75288057,48.60126492,14.48746558,0.886754761,0.794516949,0.862564052,0.727373452,3.624592588,4.987500169
5713260,6.364867715,75.07719287,0.895203738,0.596869467,277,3,6,4986,2.421280461,33.98735932,33.22479042,13.64698013,0.778525861,0.853777278,0.799180243,0.958153446,1.639846304,4.448107163
9896722,2.135370748,46.02136095,0.636854959,0.753018135,287,3,6,5166,3.250183972,12.97686688,43.56196672,24.50422557,0.800923164,0.91785464,0.852979749,0.73892867,13.5652125,19.51266849
3771668,8.344065273,93.40702694,0.833135068,0.61782202,302,3,6,5436,1.912738934,25.43438926,38.53829442,12.4901017,0.968356971,0.755279523,0.763918165,0.781318897,0.839432539,2.775958248
4833610,9.634954898,93.3124522,0.526999646,0.680160569,275,3,8,6600,2.490310339,11.23654138,33.37072808,22.77509883,0.943943017,0.883472964,0.933728183,0.915710002,0.868718371,2.899238565
3450281,5.443375265,49.80907082,0.687365511,0.962764661,290,2,7,4060,1.29597213,28.57279286,15.74766429,12.65918048,0.948678967,0.732699997,0.732437006,0.828360854,1.918221922,4.205408246
6817738,4.532770787,72.56121151,0.74201947,0.989134743,300,3,8,7200,3.733702931,34.6188218,15.11799764,26.28935306,0.962231139,0.807721234,0.713645962,0.95368789,2.089757111,5.257701202
9270713,2.028620357,18.9560293,0.502172034,0.822659792,271,2,7,3794,2.168104031,38.20935403,27.08426251,13.20758486,0.825216138,0.789264028,0.973810303,0.757840838,19.14599641,29.60844854
3026567,8.321331095,50.93449605,0.900257562,0.626898821,313,2,8,5008,3.437368532,19.02067203,32.02973124,22.28213418,0.826743625,0.935964681,0.99216333,0.717887657,0.665965033,5.271727165
7422801,4.830422645,43.35726573,0.518969156,0.573480203,299,3,7,6279,2.207335415,32.18510365,48.74054228,11.83219868,0.97512346,0.999483229,0.934156173,0.786043787,3.201550606,6.387626106
4688120,5.476861231,56.48784212,0.963711418,0.760495694,305,3,6,5490,3.463331583,23.06515082,12.8939404,30.12534733,0.846279531,0.873498731,0.906768921,0.732065013,1.399983982,8.606308145
7408421,3.253674366,78.02896645,0.799714196,0.528785933,295,3,7,6195,2.038525232,20.14856777,42.32310671,13.9604283,0.933233688,0.814924084,0.79911428,0.834422545,3.590258101,6.205174763
9263700,6.439453155,30.54853987,0.565607741,0.795754766,297,2,6,3564,1.148873883,35.65265992,36.32649906,8.831024185,0.889899833,0.715907731,0.772900574,0.938638576,5.373470232,15.15053008
6562709,2.153991711,85.14327039,0.571360927,0.654770996,310,2,6,3720,2.411613804,38.46932032,43.90002482,12.05740996,0.870732094,0.77379778,0.849142139,0.942802849,9.996209707,5.13268331
7329266,9.753993111,66.73815875,0.699700829,0.822504908,310,2,6,3720,1.530270602,35.94981919,32.51599305,10.37773649,0.818621503,0.945338704,0.870352288,0.712591151,2.76401,5.294235776
7830668,7.582376265,21.98982383,0.70913204,0.779650936,314,2,6,3768,3.342834457,35.21348745,22.94437878,19.43740842,0.756223386,0.834467975,0.880307763,0.798213004,3.535799177,33.48575322
6292202,4.372966895,90.60297446,0.999682466,0.83517682,308,3,6,5544,2.298902641,14.32406992,42.91000059,17.84403591,0.996994184,0.897989883,0.920038082,0.8165968,1.684886364,3.30586769
8890681,9.782852838,37.66577633,0.858046741,0.697129118,307,2,7,4298,3.857473901,35.04908648,46.11604045,16.62237823,0.903124592,0.842794507,0.998131931,0.918670641,1.446545983,14.12052688
5899529,3.158822618,64.43009031,0.584106801,0.71231558,303,3,6,5454,3.088104197,38.26427447,17.16477137,20.63684361,0.838291616,0.706147614,0.705042184,0.856063807,5.632534904,9.510126978
9961990,6.576798536,87.50615251,0.902964077,0.566105761,288,3,7,6048,2.461748681,20.66310042,20.06052159,19.51121093,0.914174375,0.830630839,0.788394671,0.715005646,2.616391084,11.54622272
8636530,3.958316152,19.20303212,0.92437635,0.504979871,276,2,8,4416,1.027016993,17.06414251,15.50913206,12.58434948,0.981133748,0.888285962,0.796553991,0.773943373,4.295699042,38.6223476
6599613,6.2290387,65.1598959,0.649020849,0.517532475,296,2,7,4144,3.388900558,22.95198472,28.11992403,21.09006416,0.711176164,0.7079042,0.9217374,0.795402911,3.672679364,15.99221113
7998710,2.972698796,62.26487349,0.663488812,0.721245657,285,2,8,4560,3.219389116,31.17809853,31.36759567,17.35353592,0.894084013,0.848237722,0.886083645,0.863260001,6.321373879,8.705657954
8019269,3.012497092,85.26455332,0.932377948,0.722729344,296,3,8,7104,3.560442,21.94464834,22.09534424,24.40318413,0.914221353,0.960267186,0.712938336,0.872185127,3.436661375,6.238786687
6370725,2.722548482,62.82560017,0.739520363,0.552277229,290,2,6,3480,2.228412226,38.59218306,44.6171762,11.46126471,0.883746852,0.921385936,0.93018349,0.971611956,5.533883933,6.051514413
9784757,5.483115169,49.16139018,0.787859653,0.791693116,288,2,8,4608,1.92929375,39.13892381,14.71440435,15.82456842,0.924996095,0.852966984,0.731446792,0.957487401,3.688426952,12.04367838
8239522,3.848289104,18.95929508,0.852556573,0.925149368,300,3,8,7200,3.536257605,18.90400615,24.17062885,25.00207039,0.830221325,0.978556623,0.877089722,0.889002141,2.619228926,17.81547547
3259383,8.849169202,39.40620616,0.59186417,0.689423732,315,2,7,4410,1.483138645,19.63064579,18.99800176,14.21722086,0.968314923,0.702958219,0.903360585,0.843148014,0.93009267,6.019839948
6775470,6.504754223,65.46344764,0.819808562,0.747777845,308,3,7,6468,1.170113954,26.91410173,18.42526889,11.41890831,0.705362059,0.800416806,0.755161972,0.904042853,1.982989419,3.726455672
9786952,5.230052884,32.65868821,0.824373469,0.935593523,270,2,7,3780,1.420193678,20.44823846,25.58196658,12.49811171,0.92449564,0.960627169,0.860966401,0.925562873,3.962452993,11.52884702
9571827,3.382317215,45.39944672,0.645371933,0.807385477,293,3,7,6153,2.575606601,16.24980841,30.98753648,19.49709426,0.970832814,0.988687463,0.896080886,0.95144776,4.185452855,8.18038774
4696941,3.759063918,46.30638248,0.682013735,0.979719798,316,3,8,7584,2.715609068,36.8290868,29.00790878,15.04109632,0.833183488,0.92652819,0.925243414,0.779663255,1.953780511,2.560062576
8137273,7.500016742,54.97452052,0.729403477,0.991821266,297,3,7,6237,2.490171478,28.00043432,17.23273916,19.00614057,0.817733455,0.80868863,0.795581311,0.968424766,1.840121087,6.082598778
8199895,8.66022679,75.75890883,0.865122083,0.756237352,295,2,7,4130,1.209271037,22.40419792,28.47112623,10.78692753,0.913635417,0.826806081,0.895446746,0.777711763,2.024677083,5.410293519
5352712,2.588403832,33.93360757,0.874282359,0.718562137,296,3,6,5328,1.044606923,20.58632052,15.72242729,12.03099998,0.911585087,0.870245763,0.985213825,0.87933875,2.732609276,5.479073819
6459824,5.101653305,34.21843146,0.923360995,0.654283249,286,3,7,6006,3.433318121,36.35551627,12.85805522,26.68725453,0.997568045,0.711584982,0.738483032,0.767391633,1.963307517,26.49401366
8197535,4.965685256,30.67130023,0.721537966,0.582874508,297,2,7,4158,2.614238629,29.86557657,14.647231,20.9608138,0.994613387,0.728873947,0.876763517,0.887939157,3.454426743,33.94691668
4421742,9.521408506,79.77609054,0.986257241,0.518778035,308,2,6,3696,3.036327951,16.93266766,30.36013782,21.75968618,0.785539953,0.758626776,0.703346376,0.772697719,1.45063589,12.7136847
7721737,3.324326359,77.1650876,0.762224697,0.990453279,279,2,7,3906,3.395622746,35.69704589,29.28374075,17.66475574,0.865849107,0.707504546,0.881163397,0.743594937,6.684925309,8.213574532
3078743,5.936625492,48.4852625,0.805658694,0.522238594,280,3,8,6720,3.495664191,15.24098891,30.61989904,25.6113536,0.925636851,0.723738787,0.896941455,0.705537168,0.794921661,8.431617434
5845653,6.462118073,70.36356899,0.577037866,0.823267549,311,3,7,6531,1.143596797,22.23580077,38.20138089,9.881986211,0.754795486,0.925157194,0.801726284,0.91296863,2.112021927,1.87901385
4322924,7.166322862,24.99596741,0.97415469,0.61240645,318,2,8,5088,3.666239214,18.10006134,36.71746978,23.14423774,0.999890688,0.848720139,0.931428997,0.700655228,0.906640478,19.32697119
6739919,5.950687525,41.53015455,0.740877915,0.658772829,289,2,7,4046,3.692448654,35.88365637,30.36333227,18.47056263,0.808224324,0.900799354,0.88977798,0.769679718,3.318386282,15.19178095
9915400,7.373328458,31.67535159,0.835729016,0.626215597,274,3,8,6576,2.577058168,38.41507575,33.80800724,13.59864914,0.705567501,0.909762603,0.893438081,0.823242779,2.292049344,12.87351557
5910049,4.979205328,80.99326634,0.797963406,0.82218285,300,3,8,7200,2.732025176,36.69206004,38.01225416,13.77982603,0.927252947,0.7353937,0.949962837,0.911685941,1.250549901,2.22244984
5268103,3.077763561,49.67927609,0.553378165,0.908310252,289,3,7,6069,1.319342766,39.07721823,17.98594568,11.42699291,0.896551643,0.852161181,0.802904643,0.755274842,4.556916769,3.544766413
8501326,6.391613931,82.71582247,0.521882924,0.783472929,272,2,6,3264,3.397220258,25.68091794,32.00154964,19.30662633,0.819462989,0.93158933,0.711527694,0.820507171,7.933866973,11.88913842
9277333,7.415996843,72.37896289,0.989551697,0.855976494,289,3,8,6936,1.861327333,13.13913421,40.54008339,16.25456713,0.847973049,0.957198347,0.731341896,0.834788746,1.711443225,5.004204509
7408355,9.596299497,43.85995813,0.554072971,0.753250601,284,2,7,3976,2.575307194,21.05861957,12.63368658,24.56820692,0.725743232,0.990857957,0.711605487,0.92605117,3.561909913,17.68374528
7609231,9.281773611,40.84935062,0.724862705,0.771881228,286,2,7,4004,2.161873521,28.00607641,30.54610687,13.87802758,0.730069563,0.979648516,0.812360846,0.724233764,3.196712111,12.09370938
8079211,8.553844615,21.79096346,0.927742977,0.545948046,320,2,6,3840,1.198506165,16.47814612,15.11415272,14.12180105,0.950336264,0.80823652,0.883662719,0.745866135,2.057593209,39.06905696
9582162,6.305554973,82.33437658,0.74737862,0.649986954,293,2,6,3516,1.540054135,23.008181,42.27597392,11.20181944,0.748112271,0.894275677,0.978827724,0.746085566,5.145463794,7.278967912
7097304,2.481762916,21.92664807,0.82150649,0.7325618,287,2,7,4018,2.243343805,13.2014158,46.92835343,18.06413915,0.991293157,0.903559423,0.703022099,0.844305634,7.157757182,30.86580455
4390688,4.047846071,17.72153453,0.648358726,0.792311004,307,2,8,4912,3.574928322,24.42222737,10.11850882,34.98115735,0.826253017,0.990776639,0.716824051,0.877429048,3.185904725,29.78035016
5637108,9.727955956,92.50072896,0.974585253,0.912879229,315,2,8,5040,1.781667898,26.40748878,17.4860877,15.16153268,0.80549432,0.971762927,0.994505352,0.805021394,0.889288972,2.151068921
8902232,5.22856314,74.70367212,0.778532966,0.926478057,280,2,6,3360,3.674365194,14.97633774,15.98034558,33.51649869,0.794516791,0.85710172,0.845611711,0.806171748,5.841631689,18.29906965
6168253,3.123978519,48.09788265,0.705777873,0.579378958,307,2,7,4298,1.950890961,31.1285281,20.11235645,14.5803047,0.97680443,0.70080045,0.968142563,0.965148797,3.466682193,9.555743537
7127741,5.201878029,73.64054224,0.953048725,0.565363258,278,2,6,3336,3.066867371,15.24838041,33.85541674,22.50287698,0.871409191,0.77611876,0.940411675,0.721071192,3.545421333,18.28579182
3300767,7.589255841,36.86005656,0.782042461,0.766515281,277,2,8,4432,3.845968473,29.24471107,45.07675727,18.00981887,0.741369647,0.877372872,0.794435687,0.71570463,1.447084078,7.930300203
4180034,6.101504579,72.43847463,0.980126163,0.62683473,287,2,8,4592,2.193635762,38.59048528,38.11131509,11.8641561,0.962493118,0.977223342,0.901124654,0.979379988,0.871085589,2.298165307
7252638,5.875782472,54.12779371,0.783233303,0.574692273,273,3,6,4914,1.007363759,22.47133927,39.13262042,9.234267723,0.840749815,0.949338165,0.704644738,0.781875148,3.365620464,6.980681417
4802572,7.043666378,60.04240173,0.534493654,0.984215638,297,3,7,6237,2.383425334,19.33500894,29.61432141,17.2251274,0.966150606,0.777767646,0.736701573,0.982720859,1.42143091,3.321692112
8410677,2.184683844,26.33740511,0.827310748,0.901144408,284,3,6,5112,1.501125344,31.52936759,40.19914933,10.09715613,0.996461048,0.803909051,0.879813767,0.98114349,5.144400688,8.405438231
7659664,8.504840377,17.83925556,0.545542207,0.524563447,297,3,6,5346,3.73479066,21.0478837,11.82200624,34.60166536,0.80042306,0.852786697,0.859704318,0.780300028,2.795705794,77.17393076
9008589,5.265774581,38.27661412,0.565661625,0.90958225,284,3,7,5964,3.155324424,21.76088604,46.19718068,17.79806284,0.998843573,0.79886264,0.814486313,0.885411257,3.422231596,11.16951193
9056929,7.173382025,95.9883271,0.897276147,0.520006565,288,3,8,6912,3.47880745,31.94035286,49.57333147,15.74544362,0.799692973,0.841163405,0.794355272,0.910056268,1.71181328,5.664482523
7566733,4.824194155,97.39196228,0.659337577,0.704942065,285,3,7,5985,2.400432718,35.82179987,48.12306357,12.01349101,0.890223118,0.707233552,0.969329073,0.855832905,2.616303424,3.142191278
9658187,6.230441745,79.07329612,0.719651636,0.873041078,313,2,6,3756,3.167383931,35.06606504,25.96566644,17.73858364,0.761440457,0.81131942,0.8902684,0.70544739,5.82965535,10.80601929
5906809,8.205237083,39.49270657,0.661988053,0.839439116,283,3,6,5094,3.06452331,39.57922953,40.6805012,14.16554401,0.868959428,0.748668871,0.792978973,0.969994983,1.55259288,7.16999681
5440342,8.171878999,16.71848921,0.835380011,0.734641139,297,2,7,4158,2.828515367,21.03496673,26.62644006,19.44181293,0.804028022,0.958721306,0.956280308,0.706690511,1.714689943,26.63901149
3040751,9.544390485,30.26887524,0.831361212,0.836052534,301,2,6,3612,1.987287641,26.01869641,12.46721185,19.1468207,0.775658548,0.797425183,0.950439548,0.928541576,0.753415014,7.542284152
4915954,8.746658839,76.03052786,0.971816835,0.846733453,317,2,7,4438,2.926387441,10.92359707,38.95211107,25.58142674,0.982120412,0.866353767,0.880065583,0.993091316,0.738007025,4.844286444
8032904,6.670666181,72.06079861,0.995095895,0.545331044,305,2,8,4880,1.460370496,16.20239937,34.86518312,12.92115144,0.900173449,0.785019308,0.892027119,0.882287073,1.701531477,7.300374177
8483904,8.681964382,42.80277801,0.744030078,0.970570168,297,3,8,7128,3.70496016,37.46418963,41.06560297,16.34683386,0.768144727,0.816887805,0.881937333,0.926601679,1.426859618,5.8463975
6233116,3.132390808,75.38295003,0.830565293,0.521985821,297,3,7,6237,2.288256361,23.23863408,12.62511981,21.78284441,0.950978134,0.77462298,0.829668123,0.900380121,2.628539212,7.967283945
7522289,7.572376514,38.0477807,0.648355654,0.920987513,295,2,7,4130,2.972781497,35.04005565,32.33568465,15.6064718,0.703109117,0.890941213,0.81816539,0.789514154,3.970692492,11.74600832
4934062,6.350387958,72.03150659,0.509659202,0.751006312,306,2,8,4896,1.952116999,38.88266042,23.92281483,12.90835851,0.876492331,0.803006016,0.900509568,0.768453315,2.49554079,3.606303399
6426349,9.767802639,98.56183791,0.789828982,0.50054351,275,3,6,4950,2.199497378,11.02133519,42.84288892,20.05435486,0.970196965,0.871071389,0.809798922,0.948758542,1.09741757,6.571269621
7026642,4.007139011,65.47278405,0.604024774,0.661925443,313,2,8,5008,3.289181811,29.93061858,19.83353351,21.54397832,0.890959093,0.964463335,0.859867099,0.927731919,3.964772746,7.554726178
9675354,2.353685951,35.79207696,0.882774177,0.534566668,314,2,8,5024,1.666873161,11.6024129,34.6050633,16.51007327,0.744209321,0.908268045,0.967780237,0.890119602,7.028043265,17.69933962
5248753,3.804639553,91.8957653,0.737546334,0.611969217,284,3,7,5964,1.926376089,22.30491308,23.90662683,15.01668306,0.955943595,0.77621062,0.791979723,0.95028337,2.119101517,3.352273335
8007693,7.796325392,69.83665553,0.641183034,0.647799562,301,3,7,6321,3.210057628,18.91953129,12.34250842,30.78502665,0.983501735,0.996301338,0.842030471,0.940735524,1.581301604,9.102690228
9339687,6.816814641,53.67162698,0.678089267,0.973543773,310,3,8,7440,3.835565739,19.41205777,27.70356093,25.16222277,0.880872643,0.873721758,0.769570337,0.714009345,2.727477904,10.49304494
8835522,2.221054663,85.88921478,0.570142506,0.943282056,286,3,7,6006,1.534699297,35.77546598,26.14091066,11.09640858,0.918931791,0.749401079,0.869745398,0.793796894,8.901331055,3.245278885
3456185,7.752137236,83.06659014,0.746744357,0.55771378,279,3,7,5859,1.555804066,38.93013305,26.16322118,10.96575897,0.831379229,0.952743411,0.878992422,0.917337513,0.738928087,1.514617379
8548122,2.884330915,93.37787555,0.875574184,0.7948898,277,3,8,6648,1.732283717,31.87040264,26.78689169,12.14138469,0.930756037,0.828656308,0.927536724,0.811540897,3.53264364,2.809957787
6901359,9.373819364,94.30181663,0.620926474,0.899110591,270,2,6,3240,2.400902227,16.83402267,17.97400516,21.57190262,0.829922352,0.975257418,0.835037282,0.923291115,2.780266436,6.006200937
9885121,2.148385566,76.59986339,0.674886228,0.656661902,286,3,7,6006,2.841687527,19.34953302,49.62379921,17.24752347,0.87944232,0.830874974,0.99425301,0.806875913,7.821290048,7.055584567
6244181,8.109055324,73.47864183,0.661407249,0.772744074,292,3,8,7008,3.518700119,27.70760096,17.67506852,24.56426397,0.744182143,0.835769351,0.964359202,0.826357414,1.361732251,4.822962652
7415741,5.189130682,25.16858736,0.708354332,0.536381188,278,2,6,3336,2.127117416,32.73574366,31.20990105,12.98801885,0.729630715,0.82477496,0.791614445,0.977663298,5.20610313,27.92025034
7126030,9.535239783,60.05752224,0.915662036,0.682522847,290,3,6,5220,1.578405708,28.82126513,49.17679493,10.2117123,0.730063405,0.902113494,0.702327895,0.842587893,1.759260503,5.308765624
9495185,6.062273496,57.14640264,0.965211747,0.944982934,318,2,6,3816,2.331750094,24.52639197,43.26560161,13.93789498,0.93574014,0.788876726,0.863502525,0.76716917,3.334743816,10.24080855
9430060,5.145845584,85.24087071,0.633647541,0.63877333,276,2,8,4416,1.691651947,24.09425689,32.43825998,12.34157936,0.856714992,0.829228348,0.894434753,0.809287226,5.133679098,6.719775159
3094176,5.139615079,38.74204097,0.965705164,0.841668141,308,3,6,5544,3.489872527,14.63244833,42.91125459,24.18979822,0.778738093,0.8935094,0.954571723,0.820489062,0.896209226,4.93024975
8290299,9.90394394,81.60226141,0.787543181,0.557581956,282,3,6,5076,3.6675571,30.26799605,19.98721552,23.27987729,0.825343475,0.778915454,0.721300324,0.862661317,1.982030836,14.36780233
8664989,7.783320423,73.60528145,0.984079083,0.899436656,314,3,6,5652,1.334912336,23.75814639,37.87972936,10.48570234,0.740987063,0.804290526,0.98954221,0.846911618,1.566835703,3.002045103
9246896,4.727331274,61.20042216,0.92026794,0.941684149,312,3,8,7488,2.79471328,35.64460159,25.26297551,16.34178908,0.748118163,0.801871942,0.800566954,0.712613439,3.233057955,6.378699293
4207405,3.128478396,75.29252749,0.927282584,0.842927246,272,2,8,4352,3.269433037,13.31737561,43.53351282,24.23616932,0.705363545,0.764869868,0.720843995,0.87111583,3.657509938,6.405624145
6528206,9.771214789,22.112884,0.950612011,0.563051348,317,2,6,3804,2.782313915,31.24442004,43.31034674,14.19747605,0.817887642,0.955431609,0.971876271,0.851911502,1.326288261,20.61506863
4792803,5.850209204,53.30299113,0.711949876,0.754605793,276,3,7,5796,3.172407936,34.36718616,37.16515325,15.66013742,0.983515166,0.864461132,0.985953261,0.754087039,1.319827182,4.174269971
9242870,8.887443861,84.83996076,0.561144361,0.924293829,278,2,6,3336,3.425094071,17.90210836,10.15717286,36.71197358,0.824220586,0.776109049,0.96093057,0.82960744,4.110141487,17.4706628
8663211,8.46705945,59.24480459,0.862104915,0.683164262,284,2,6,3408,2.715647765,19.16689183,29.82098493,18.96495789,0.711033338,0.971299854,0.738338046,0.984381204,3.275771493,14.06056096
9999993,4.843678815,77.88859296,0.755034594,0.622115059,299,3,8,7176,3.884402377,19.62644197,29.181645,24.86167645,0.800532958,0.958916318,0.857664901,0.858505637,3.142466241,8.438793516
8011012,3.208728381,74.55988898,0.628828088,0.961337914,273,2,7,3822,3.673787947,29.07623582,47.51012062,17.22059717,0.738774308,0.79549456,0.716436174,0.910991592,10.47282149,8.082640243
9660894,8.707301849,87.71844991,0.915519764,0.899482451,272,3,6,4896,2.195223046,30.98676878,21.7342432,15.31081104,0.808668509,0.765238625,0.978641206,0.792100055,1.919490907,5.379089758
6310752,6.814810581,63.70445975,0.72918852,0.638522798,294,3,8,7056,1.232786746,14.3526834,37.96709726,12.1017376,0.839221086,0.835008554,0.875126257,0.784472286,1.518587327,3.868152062
7329149,8.14469233,86.05867817,0.561355222,0.911225545,281,2,7,3934,2.148595646,25.79196388,37.13440359,13.46988939,0.851392731,0.965657152,0.96597598,0.707253413,3.405422298,4.042193324
7423793,6.007509534,95.84742967,0.881054233,0.714660583,279,2,7,3906,2.142086607,26.15489952,45.67219544,12.72808044,0.716309854,0.750556178,0.836777327,0.94414777,3.08447497,4.96320141
3939944,4.443284248,74.14319676,0.9755561,0.538516,315,2,7,4410,2.190378644,22.48152715,16.89247349,18.62576629,0.708545143,0.965244164,0.924443581,0.997674574,1.533182384,3.901287397
5631866,4.91428001,21.82689808,0.943493535,0.599178234,286,2,7,4004,3.268214831,12.94356622,27.87663151,27.18414558,0.924575304,0.784668579,0.943871449,0.735519052,2.297449107,44.72512859
9796697,8.177220038,93.88074305,0.630563572,0.667428475,306,3,6,5508,1.395789477,24.86527532,14.26477091,14.23896789,0.839279926,0.978152451,0.970416057,0.726963484,2.832104826,4.881177952
7130390,5.056918916,65.52479762,0.534892892,0.627941443,284,3,7,5964,2.151817669,18.06182408,36.08239504,15.72634717,0.759043525,0.704768018,0.861070381,0.868315852,3.785953893,7.226614022
3406497,8.026076309,79.66753328,0.529963324,0.509392163,298,2,7,4172,1.793416473,13.8991131,29.86709094,16.34465446,0.992180622,0.758014798,0.946641763,0.868555196,1.143869119,4.397074381
7745150,5.594810534,75.22922563,0.811715897,0.822198081,290,2,7,4060,1.922386519,39.54813607,42.56207706,10.62652572,0.914216299,0.787783818,0.796699994,0.831399324,3.372069146,5.23406684
5543440,2.342266146,35.74539334,0.557145643,0.766669057,290,3,8,6960,2.523682629,34.30617549,43.56486412,12.88956926,0.957398567,0.921025066,0.764682719,0.819789777,4.943381556,5.406846376
9507653,2.595180995,84.40892714,0.934253235,0.81971232,271,2,6,3252,3.867585041,25.42962797,41.93978134,19.65843796,0.83425269,0.898651904,0.912005109,0.967908987,7.959699316,8.726044255
9953257,9.894372753,41.01051894,0.563710392,0.772781272,315,3,8,7560,3.144567923,31.84313477,36.66153821,16.07148638,0.957387237,0.903418113,0.788824627,0.868484848,1.749461228,8.989486144
9999147,7.132562365,84.54802012,0.502826052,0.995998505,302,3,7,6342,2.430385672,13.97746541,25.80305302,21.08412221,0.754868132,0.841074696,0.96160892,0.76751212,3.835783598,5.299447245
8816272,7.337748885,91.14761185,0.78897487,0.763701144,297,3,8,7128,1.900576553,32.69336429,27.36261045,12.65553765,0.74811524,0.914637087,0.910689586,0.990085418,1.539626173,2.272249763
4291527,3.772747444,79.31293699,0.654776585,0.961065663,271,2,6,3252,1.871444817,20.19143632,47.43820615,12.92811417,0.897016812,0.830905358,0.936973601,0.945374388,3.268242076,2.534168017
5914278,5.632442581,83.10284152,0.885834053,0.959765314,291,2,8,4656,1.279984361,15.17972203,10.49162645,17.3793533,0.859960199,0.730019401,0.876606692,0.933518684,1.758607894,3.860984033
7710032,6.213982819,45.71752198,0.813029766,0.515284184,307,2,8,4912,2.595672873,38.62391809,46.09384226,12.41099356,0.990967403,0.977412698,0.980581049,0.809501049,1.91997952,8.882081302
8076561,4.854370045,82.33844782,0.879064603,0.955306254,282,3,7,5922,1.39058338,12.43837315,10.83380959,19.40922502,0.704449049,0.942730965,0.981538616,0.936790135,2.398505199,3.235208357
4368980,5.793281396,54.76833268,0.516627304,0.620532665,299,3,8,7176,1.359300796,30.99969504,10.24333244,15.59299263,0.746369202,0.965933503,0.78249081,0.74153279,2.283325777,4.153314811
5582467,8.797307021,96.4682803,0.979377308,0.720982054,276,3,8,6624,1.192971092,33.87097098,19.63214049,10.75923645,0.893354447,0.879911241,0.80501167,0.833219347,0.793517075,1.840757874
9626956,7.534548689,25.33754333,0.532522979,0.987436267,272,3,8,6528,3.339886607,24.33631917,27.19531032,20.60299383,0.904351765,0.825236821,0.910519312,0.926899536,2.34093619,14.53061264
8422237,6.826463027,32.26808466,0.95980171,0.957465951,315,3,6,5670,3.526748756,34.69084926,19.23761437,22.09927407,0.996755249,0.962216969,0.999335316,0.773405856,1.430525034,11.90564507
6355672,7.898522191,53.28748461,0.661764957,0.928326508,273,3,7,5733,3.058219466,23.20018956,25.17195171,20.19871208,0.878083965,0.855400701,0.923013749,0.944674942,1.346600779,5.057499254
3775492,7.635088628,90.68389707,0.957945317,0.63885782,305,3,7,6405,1.520167843,12.95156478,23.09252755,15.99216333,0.756366985,0.778386208,0.925411531,0.811017411,0.690140507,2.321056882
8887591,2.157856765,24.99202724,0.922182746,0.922457043,291,3,6,5238,1.136393882,14.73480944,15.48859248,14.02956871,0.798773044,0.726385903,0.9114911,0.808039506,7.045406913,16.08353728
8264416,5.624118003,89.60945909,0.550015836,0.628870031,273,2,6,3276,2.86778139,14.74397937,44.42417961,20.54358591,0.925539683,0.728495993,0.796229324,0.816146618,6.591326261,16.18881305
4188037,8.460020201,71.40233816,0.575680476,0.551646734,278,2,6,3336,3.171768014,22.35363218,10.76397119,31.19334352,0.871857625,0.820454876,0.828729335,0.990340074,1.751154561,12.30381803
6833574,8.701910076,75.15472351,0.702943876,0.515567869,274,2,6,3288,2.622917518,36.77015411,37.19942041,13.51054517,0.990220489,0.995900819,0.864809365,0.721201289,2.674284522,9.72238081
8322432,2.852093096,25.82464599,0.952188417,0.762924818,284,3,8,6816,1.674292434,36.225467,20.53771038,12.6644897,0.937472529,0.734587378,0.978292812,0.946342627,2.518220843,9.617236047
4124232,3.396367068,21.01924962,0.700109548,0.788461069,292,2,6,3504,3.247346737,26.95519769,27.91565379,19.20794569,0.956475088,0.992272758,0.831847754,0.718134077,4.211248507,19.17788671
5899650,4.709436836,79.34600876,0.771946848,0.938423887,319,2,6,3828,1.620523114,28.7052343,24.3086706,12.38709987,0.863063174,0.771478724,0.955327565,0.867165713,2.882282191,3.343029516
